127.0.0.1 - - [17/Feb/2013:12:49:16 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkelly.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:49:16 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:49:16 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:49:16 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:49:34 -0500] "GET /wayback/ HTTP/1.1" 200 3511
127.0.0.1 - - [17/Feb/2013:12:49:36 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkelly.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:49:36 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:49:36 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:49:36 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:51:01 -0500] "GET /wayback/ HTTP/1.1" 200 3511
127.0.0.1 - - [17/Feb/2013:12:51:04 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkelly.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:51:04 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:51:04 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:51:04 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:51:27 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkellyX.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:51:27 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:51:27 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:51:27 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:51:51 -0500] "GET /wayback/ HTTP/1.1" 200 3511
127.0.0.1 - - [17/Feb/2013:12:51:53 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkelly.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:51:53 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:51:53 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:51:53 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:52:26 -0500] "GET /wayback/ HTTP/1.1" 200 3511
127.0.0.1 - - [17/Feb/2013:12:52:29 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkelly.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:52:29 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:52:29 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:52:29 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:52:35 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkellyX.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:52:35 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:52:35 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:52:35 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:52:40 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkelly.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:52:40 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:52:40 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:52:40 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:52:52 -0500] "GET /wayback/ HTTP/1.1" 200 3511
127.0.0.1 - - [17/Feb/2013:12:52:55 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkelly.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:52:55 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:52:55 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:52:55 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:53:14 -0500] "GET /wayback/ HTTP/1.1" 200 3511
127.0.0.1 - - [17/Feb/2013:12:53:16 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkelly.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:53:16 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:53:16 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:53:16 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:53:53 -0500] "GET /wayback/ HTTP/1.1" 200 3511
127.0.0.1 - - [17/Feb/2013:12:53:57 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkelly.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:53:57 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:53:57 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:53:57 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:54:14 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkellyX.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:54:14 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:54:14 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:54:14 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:55:03 -0500] "GET /wayback/ HTTP/1.1" 200 3511
127.0.0.1 - - [17/Feb/2013:12:55:05 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkelly.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:55:05 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:55:05 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:55:05 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
